,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool
2196758,0,8WmMz1clSyAxukJQNhvbsg,q2BKnwdN4Z5K46eRA9dZ0g,First time here. Crab & lobster spring rolls are the best!! Sushi was great. Husband got a burger & said it was great too. Service was good as well. We will be back for sure.,RAh9WCQAuocM7hYM5_6tnw,5,2016-08-10,0,review,0
2196759,0,3WljSx6mjSA_65eVbkWQGg,4blqKafwhbQ28TEfOueEnw,"I had the chance to visit this place a few months ago with a friend of mine and I ordered the veggie burger. I admit a veggie burger is not the most exciting of items on a menu but I do appreciate when restaurants have vegetarian options available. The veggie burger itself seemed to be an inhouse made patty instead of a reheated frozen boca patty or something. It was very satisfying! 
The rest of the menu had some very good options as well and even has some crazy sushi burger!

The decor/atmosphere is very good and would make for a nice place to take your date for a nice meal.",RAh9WCQAuocM7hYM5_6tnw,4,2014-01-07,0,review,0
2196760,0,S2ZWBJYRYBGrdeG1rwU78g,DPg_jVHIItCygvYTNiWJFQ,We were looking for a spicy burger and had the jalapeño burger and found it delicious but lacking in spice. So we asked for a special sauce from the chef. It came out AMAZING! Cowfish has officially made a repeat customer out of us. The only downside is the menu is too big.,RAh9WCQAuocM7hYM5_6tnw,4,2014-10-22,0,review,0
2196761,0,PKObaaS6FVBjzAgkAjBPxw,VqJ4ap9QOWnwF-xvEhq79w,We had a great time eating here with our kids while in Charlotte! It is always hard to find healthy kid friendly food while traveling and this place has it figured out. They have these great bento boxes that made the kids and us happy. The sushi and burgers were good too. Now we just wish you all would open one in Atlanta!,RAh9WCQAuocM7hYM5_6tnw,5,2013-10-25,1,review,0
2196762,0,7Tqf_tQ5A6_0vaUNj93DLQ,cqEWwtG45Xo5VHYGPWU3Lw,"So. Many. Options!!! This place gets high marks for a really wide array of food options even if it is a little overwhelming. 

It was packed when we arrived on a Sunday night but we got around the 1.5 hour wait time by stalking people at the bar. We snagged 3 seats together and my daughter played video games (embedded in the bar) while we looked at the extensive menu.

If you are gluten-free: THEY'VE GOT YOUR BACK. They know what IS and IS NOT gf and their menu is pretty clear. Any questions and they ask the chef. 

We got burgers and make your own sushi. The food was amazing and the service was excellent! Great atmosphere, easy parking, and an overall great restaurant. Wish we had one in Atlanta!",RAh9WCQAuocM7hYM5_6tnw,5,2015-02-23,2,review,0
2196763,0,oUgdupaqE1nWGbNXnW8UFg,rvfPsHILDa0LavuEBFe5yg,Great place. The burger sushi is awesome for someone that doesn't like normal sushi . It is a little pricey however I would certainly recommend it.,RAh9WCQAuocM7hYM5_6tnw,5,2016-03-10,0,review,0
2196764,0,tiqFIgoFbLPkpy3zBFpKTw,D3x5vpVZFx-r69TQ3-GwDw,"Looking for something to impress my daughter but also take me outside of my normal dining desires. I came across Cowfish... And thought... Well, here we go. Burgers and Sushi... Really?!?! I will either love it or hate it... Nothing in between. 
LOVE LOVE LOVE! I have never found a sushi that I could say that about. The Mad Mango is perfect for someone that really doesn't like the raw options. I also loved the seared tuna nachos. My daughter and son in law also enjoyed their choices and are still texting each other how great the whole experience was. We all left with a warm and cozy happy feeling inside and the wish we had a Cowfish in our hometowns. So... You need to come to Greenville, SC, San Diego, CA and what the heck... Let's add Florence, SC... PLEASE!",RAh9WCQAuocM7hYM5_6tnw,5,2016-07-23,0,review,0
2196765,0,tcXLcSYBqtcmR_5G-OO0zA,xniN_KvrHavvLJ4L_-qO7A,"Sushi tasted old & I felt bad afterwards. Correlation may not be causation, but I don't want to chance it. The menu variety was cool, but I couldn't get over the old fish, especially for the price. Probably won't go back unless invited with a group or something.",RAh9WCQAuocM7hYM5_6tnw,2,2015-08-24,0,review,0
2196766,0,0g64YL82Pt81UIB9KVz3Gw,UJB4Zc22XE3VWEt4s3E8NA,"Loved The Cowfish before, love it even more now.  Went in for a ladies lunch yesterday and after a very small mix-up with the bill, my meal was comped.  The management was apologetic and charming over the incident even giving us all free appetizer cards for our next visit.  I was pleasantly surprised by the generous gesture and frankly, they had me at free lunch.",RAh9WCQAuocM7hYM5_6tnw,5,2011-05-04,1,review,0
2196767,0,96lQNcRofzoz8h5P8cZ0CA,Ugt-6pnu_m6rLhSVJ-x3hg,"The sushi hear is pretty good....not the best....but the service makes up or that. I recommend the ahi-tuna-tina served with avocado in a martini glass. That and the Crab Rangoon dip make a great appetizer. Try the Neon Deon or a twist on your usual crunchy roll. It is a coconut shrimp with Cajun spice roll. For a raw roll the Tropical Storm is yummy. It has three layers of assorted fish with masago on top. Also, our food came out fast which is always a plus!",RAh9WCQAuocM7hYM5_6tnw,4,2013-08-27,0,review,0
2196768,1,LLsIYxkkqLczxt0XnafrPQ,0V8qWbe1n4wj3OWmMbtNHQ,"Yo, so I'm cruising around Charlotte and wanted to find something to eat, had a friend recommend this place and I was blown away!

First off, it's a pretty popular place so if you're here on a Friday night with a party of more than 4, expect at least a 40 minute wait. Cool thing is, they'll text you about your wait status just in case that little vibrating thing. 

When you're seated, notice the decor behind the sushi station. I thought it was the cutest thing with their attention to detail. This place is a fusion between sushi and burgers so you'll see a mix between soy sauce bottles and ketchup/mustard bottles. 

Now, I took some of the advice of my fellow yelpers and started with the crab rangoon dip. Now, I can't say i'm a master of crab rangoon, but it was pretty awesome. Nice texture, i like that the deep fried chips had sweet and sour sauce on it for some added flavor. 

Since it was only my girlfriend and I, we opted for a burger and a sushi plate and shared. Ordered the blackened tuna roll and also the jalapeno-popper-show-stopper (say that 5 times fast) burger with a side of sweet potato fries. What was cool was that since we were sharing, waiter went ahead and have the kitchen split our meal into two plates instead of us having to do that awkward ""Can I have an extra plate and knife please"" routine. So props to you my friend! 

The burger had jalapeno and the waiter did say it was spicy but that's because he doesn't do spicy well, but I didn't think it was spicy at all. The burger was cooked medium-rare (how I love my steaks and burgers) and the jalapeno added a nice kick but nothing too spicy. I would say if you can handle hot fries, you can handle this without a problem. 

As for the sushi, decent. I can't comment on how great it was or whatnot because I think I liked the burger more and that the sushi just didn't stand out in my opinion. 

The fries though, solidly deep fried with a pinch of salt for flavor. This is legit sweet potato fries right here, none of that BS sloppy, limp fries once it gets to your table. These are still piping hot and crispy. I loved them. 

Don't be scared of the menu (I know I was when I first saw it). There's A LOT of stuff to choose from. Just ask your server for recommendations and I'm sure they'll steer you in the right direction. 

If I was in the area again, definitely would try this place again.",RAh9WCQAuocM7hYM5_6tnw,4,2014-06-03,6,review,2
2196769,0,OBexZNh4ubd7ZX70DTOHsw,bCXSwgSBl6fb7GuPP0YqDw,Great experience! Service was excellent and we sat at the bar. Had the Jalapeño popper burger my date had the Dynamic Duo and we shared the King roll. Sushi roll was good size. Very tasty. We couldn't finish our burgers. Can't  wait to come back everything looked and sounded good.,RAh9WCQAuocM7hYM5_6tnw,4,2015-01-05,0,review,0
2196770,4,c8cur4lMkQsHoUEqm-qwxg,Is-zXV4dm1G1wjhVKlRjkw,"How many places do you know that serve sushi, burgers and burgushi (combine them both) in one restaurant? Exactly, none...for that reason Cowfish deserves a 5-star review. They back it up with their great food, menu and service. Been here at least 10 times and it's safe to say I've tried a lot of menu items. I usually sit at the bar because there's always a wait when I get there. Bartenders are knowledgeable and quick with their service. 

As for the menu. The sushi is really good. Not as good as some specialty sushi restaurants around town, but the rolls are unique and large. Recommendation...ask the rolls to be cut in 10 pieces vs. 8 so they are more manageable. The burgers are really good. This is my favorite part of the place. The Green Monster burger has avocado, pepparjack and jalapenos on it! They're also at least 1/2 pound...big! Choice of sides are abundant, but sweet potato fries are usually the norm. On a recent visit I went with the Ahi Tuna burger, which was very tasty and had a nice Asian slaw on it. 

But for something unique and light, go with the bento box...definiately for lunch. Comes with 5 sections. Small (4 piece) roll of your choice (think there's 3-4 options), a mini burger of the day, sweet potato fries, edamame and cucumber salad. A little bit of everything for those that can't decide because the menu is so BIG. 

My only two complaints are 1)the menu itself, as it's so big. Everything Ive had on it has been good, don't get me wrong...you just need a solid 5-10 minutes to look it over, hence the reason for multiple visits and 2) PBR tallboys are $5. From one who loves PBR, this is just a laughable price. I look forward to enjoying the large patio when the weather is warmer. This is the new hot spot of the Southpark area and it's well deserved.",RAh9WCQAuocM7hYM5_6tnw,5,2011-02-06,9,review,5
2196771,0,F-QV5_FbMJte5fDoPaxvdA,F6uedCYf841vUArnicfABw,"Beano box was good and very filling. But what you fill up on is the sweet potato fries, cucumber salad and the beans. All very good.

The mini burger is good but it is tiny. The crab (cooked) sushi is really good. 

It was loud for us on a Sunday at lunch. Concrete floors make it louder. Lotta pots banging and the noise level was too high so you had to speak very loud to hear your guest. Would have been so much nicer if they would have designed it so materials would absorb the noise level.  Maybe we will sit outside next time.",RAh9WCQAuocM7hYM5_6tnw,4,2012-08-30,0,review,0
2196772,0,0BjXgKp8jHCz9ppnrSWPJQ,UAeB_YqSSs7yh5rhQLOMfw,"What a wonderful experience!

I love the Southpark area, and all it has to offer in regards to fine dining, and Cowfish did not disappoint. I must preface this review by noting that I do NOT mind paying more money for a satisfying meal. I find their prices to be very reasonable, considering the quality and presentation of the food. For a MONSTROUS roll, and the best assortment of edamame I have ever consumed, my total bill was around $22-24. 

If you love southern BBQ, as I have grown to love and crave, please try the deliverance roll. Pulled pork bbq is wrapped in the dried seaweed with rice and tempura onion straws, flash fried, and topped with bacon coleslaw and bbq sauce. Y'all have no idea how tasty this roll was! It was so tasty, in fact, that I had to throw a ""y'all"" in there! 

Most importantly, every morsel of food tasted fresh and clean, as they made sure to not cross-contimaniate my non-raw roll with their cuts of raw fish. Very professional, very trendy, my entire experience was delightful!

The atmosphere is VERY eclectic without being too busy. The service was excellent, and I even left a great compliment on a comment card. I will return for more :-)",RAh9WCQAuocM7hYM5_6tnw,4,2014-01-08,2,review,1
2196773,0,RsmcsC_A1shrZPt3l0DzGQ,ozX_MCCi5nOqknFPKel2Vg,"Cowfish is awesome. Whenever my wife and I have out of town visitors, we always take them here at least once. Everything here is great. The burgers, the sushi, the ribs, ALL GOOD! It's cool enough to come here to just hang out and have drinks (which I have). The food is terrific. The milkshakes are awesome. The portions are huge. The waitstaff is great. Super attentive and friendly. The bartenders are really cool too and have great stories. The only downside is that it's so popular that there's usually a long wait on weekends. But that's alright.",RAh9WCQAuocM7hYM5_6tnw,5,2012-10-16,0,review,0
2196774,0,TK7UZoNB2AUNn6Ei4g9oUA,gF2HteVsrpZlwu62XWOFow,I'm sure other things taste good but crab Rangoon dip and the bison roll (woohoo something was in the name) are not good. The atmosphere is nice though.,RAh9WCQAuocM7hYM5_6tnw,1,2016-05-09,0,review,0
2196775,0,rlhj7U7HxC36TP0262GKZg,FtmN-ODPRTfVq5nRA-KGFQ,"If visiting Charlotte, it's a for sure place to eat. Awesome food!! Great service!!! Definitely so many things to try. My husband and I shared 2 boxes so we could try more of the amazing flavor combinations. It was the best sushi I have ever had! I can't wait to go back!!!",RAh9WCQAuocM7hYM5_6tnw,5,2016-06-26,0,review,0
2196776,0,QwYhd2ideUKRrYt_5q6Ueg,xzFnyEKcIV8cxz4xOIKvrw,"What can I say, this restaurant is one of my top 3 favorites! The menu is amazing! Love the Georgia roll, and they also have a steak roll with filet mignon and lobster! To die for! You will never be bored or disappointed with this menu. There crowded on weekend nights so make sure you get there early and put your name in. The service here and wait staff are excellent! I'll be back many, many times!",RAh9WCQAuocM7hYM5_6tnw,5,2015-11-10,0,review,0
2196777,0,woT2AcKuonN5L1N8h1HGMA,xqJHOQF1hgr_PwCfUC4IIg,"Love me some Cowfish! The entire menu here is awesome with page after page of options. Best sushi roll hands down is the Nirvana roll - highly impressed by that combo. But there is plenty of other options as well. Can't decide between the burger and the sushi? Get the burgushi... that's sushi on a burger. Or what I call a genius invention. Yet no matter what you order, ask for a side of Cowfish sauce. Great with beef entrees. 

Stop in on Tuesdays for half-priced martinis. The key lime pie martini is my favorite and comes with a graham cracker rim. Smooth, cool and not overly sweet like I expected. And I sometimes savor in the alcoholic milkshakes. Will they get you buzzed? Not at all but they're a great way to end a meal and perfect to share. 

And extra tip, join the Cowfish email club before you go - once you join, you receive a coupon for a free appetizer. I recommend the crab rangoon dip... plenty for the table and it's crab rangoon as a dip... that's #winning right there. 

This place is always busy - which lets you know it's worth the wait - so I'd advise calling ahead and trying to stake out a spot at the bar.",RAh9WCQAuocM7hYM5_6tnw,4,2013-08-13,3,review,0
2196778,0,8LdWRyDwO4K-cmjh17cChA,G5-Atl018z19OWSMbcQcYA,"This place is awesome, very innovative on their cuisine.  The ahi tuna nachos were absolutely amazing and flavorful.  I had a burger with cucumber, jalapeno and avocado.  Burger was good, different from my usual greasy five guys burger.  It was a clean tasting burger with lots of diff textures, though i think i would pass again cuz i prefer greasy burgers n fries lol.  Service is fantastic, the manager even greeted me and my wife when we were done and gave us a coupon for our nxt visit because it was oir first time there!",RAh9WCQAuocM7hYM5_6tnw,4,2014-12-29,0,review,0
2196779,0,Shyhxt1sAabdO-7bmrBNrA,HvE5Q2yTGEcFiovTt0x8Lg,"I would have givin Cowfish only 4 stars for a couple of minor things that bothered me about coming here....but thankfully the food makes up for any negatives that arose. I've been here twice and both times it was packed like a damn sardine can. New Years night I was able to find a seat at the bar fairly quickly and to my pleasant surprise they've got an interactive  game screen set up where you can play games like checkers, connect four, and some other random atari type things on the table while you wait for your food and drinks. I don't remember the name of the martini that I ordered, but it tasted like cucumber and was very delicious and refreshing. The massive sushi roll, aptly named ""Foreplay"" and well worth the money and topped with fried oysters (yumm!), was the most amazing I've ever had. I would not order the fried pickles again. They were bland without any type of seasoning, and served entirely way too hot to eat in large bowl with 2 kinds of house dipping sauces.  Its been a few months since I was there but I'm definitely going back again because the food here is just too outstanding to stay away from.",RAh9WCQAuocM7hYM5_6tnw,5,2014-04-17,0,review,0
2196780,0,99-1JQmf-STaiNLlUGwDRQ,3Z7cJMXQmR0JoFhJi1CS5w,"I can't believe I've never written a review here, this is one of my most favorite restaurants. It's dangerous how close I live to it, I have to pretend it's not there. Yesterday was the first time I'd tried anything other than the sushi or burgushi and was, of course happy with my meal. I think I could eat sushi everyday so for me to order a burger instead was a tough decision. I had the lamb burger, it was awesome! Sushi wise, the Southpark roll ( I think they've renamed it) and the Georgia roll are my favorites....I've never had a bad roll there and have tried many. This is my go to spot when friends come in and aren't as lucky to have one close to them. 

Pros: 
Fresh sushi
Creative menu
Great tasting food...sushi/burgers/burgushi 
Great drink selections 
Trendy atmosphere
Heated patio 
Food portion
Etc...

Cons: (nothing major) 
Sushi prices are a little high...but fresh and very tasteful. 
The wait there is still long, which from a business prospective isn't a bad thing....it's crazy to me that as long as the place has been open there's still a hour wait at 7 on a Tuesday night. They should have more call ahead/reservation options. 
Parking",RAh9WCQAuocM7hYM5_6tnw,5,2014-12-04,0,review,0
2196781,0,NvWieSO4nrOAv3fT2xpy4Q,IDahamcmBuctYmnWfCNO2g,"I love this place!  I didn't give it 5 stars, because there is always a wait.  However anything worth having is worth waiting for, especially this sushi!  It's the bomb.com and has a little something for everybody.  You don't like sushi, no problem, they have burgushi!  What is that you say??? Super cool, Americanized burger sushi.  It might not sound too good but it's Amazing!  While you might have to wait for a table, the wait goes fast and once you're seated the service is great!  They also have these delicious garlic cheese truffle fries, that could be a meal by themselves.  If you are a sushi fan, or you want to try sushi then you have to try The Cowfish Sushi Burger Bar.  It's also a great place for groups or date night.  It's a super trendy place, with a great vibe and great food.",RAh9WCQAuocM7hYM5_6tnw,4,2013-08-01,0,review,0
2196782,2,sXccOuVx25toGWS86hS4XA,Bo5vP8WQ075kjvsxjv0cBg,"GAHHHHHH! Who puts sushi and burgers together?! WHO?! These geniuses! OMGosh!!!

THIS. FOOD. IS. AMAZING.

Our waitress gave us a full rundown of the menu and suggested her favorites. The menu is HUGE so it took a while for everyone to make a decision. Our table shared an appetizer of crab dip. It was delish! The thai chili sauce on the chips elevated the dish to the next level! 

I couldn't decide between burgers and sushi, so I ordered both. BEST DECISION OF MY LIFE! MY WHOLE LIFE!

My bento box came with a slider, edamame, sushi, and cucumbers. For the slider, you can either choose the burger of the week or one of their other burgers. Note: the slider won't have as much on it as the traditional burger because ,well, it's a slider. Saying that, the slider was amazing! I'm not sure how such a tiny bite of food can be so food - but I have NO REGRETS. I was so upset that I only ordered one & contemplated ordering some to-go. The sushi was good also! My friends ordered burgushi (burgers + sushi) and they LOVED IT!

Overall, this was a really good choice & I can't wait to try the one in Atlanta.",RAh9WCQAuocM7hYM5_6tnw,5,2016-07-15,4,review,3
2196783,0,0VcbBWisFYz9CBg1MbFDUQ,EZkELfC8DcKJkfCkBxOLrg,"I actually REALLY liked the food here!  I was recommended the Bar-B-Qshi by the bartender and it sure did not disappoint!  The presentation of the food was incredible, as pulled pork sushi rolls full of flavor surrounded a neatly stacked volcano made of delectable, tasty onion rings.

The service was fantastic, and the menu options are plentiful.  They give you a lot of food too, but yet it's not too much, because the food is delicious!  I will definitely be coming back here next time I'm in Charlotte!",RAh9WCQAuocM7hYM5_6tnw,5,2013-10-21,2,review,0
2196784,0,EKKFEfIsSF0Goj7Iy2wosQ,TAryZoPPR7UmC_QRRqffdA,Always great and our little rocker server(Jennifer?? Long dark wicken hair) was great! We left her a little more beer money for her next show!!!!,RAh9WCQAuocM7hYM5_6tnw,5,2016-08-15,0,review,0
2196785,0,uJ-3o3dHwkYP3TyRwN4mWg,O3FDeTb0zK9pHMHOc04yAg,"The only thing preventing a 5-star rating is the fact that they don't accept reservations and my wait is always at least an hour. Otherwise, I love everything about this place. The food. The drinks. The atmosphere. The quirky photos on the walls. The outdoor seating. The fact that it's located near the mall. All of it. I always get the Ultimate Bento Box because you get a little of all the best: burger, sushi, cucumbers + more. Yum.",RAh9WCQAuocM7hYM5_6tnw,4,2015-12-31,1,review,2
2196786,0,aERYRgPrd1NZawZf3ReQBQ,KkNVfVB6KI16Ozyg0fk4Bg,This is my go to/celebration place! Love it! Tuna nachos and the lobster crab spring rolls OR any of the sushi.  Delicious!,RAh9WCQAuocM7hYM5_6tnw,5,2015-10-17,0,review,0
2198122,0,TgT2y44EK-c157wgeNCn8w,pS7ftaOqKDmNh-23_m08fg,"Burger + Sushi, brilliant concept awesome burger
Artsy, trendy burger + sushi concept which works much better than it sounds. Moddern space near the Southpark Mall. Groovy pop art decorates the main dining area. We opted for outdoors which, although nicely appointed, overloooks Sharon Rd which is less than an optimal view.
Cowfish gets the award for the best burger I've had in 2013 so far. Was bettter than Big Daddy's. Options to build your burger here are also varied. Ingredients were high quality. M'Lady had a large salad which she enjoyed. Not really a date place as much as slightly artsy casual dining. And a really great burger.
Much enjoyed. Will return.",RAh9WCQAuocM7hYM5_6tnw,4,2013-05-31,0,review,0
2198123,0,2m2MNnlOdofofmUs-hYTJQ,HC0JnjyZMnPKK-4XawpVPQ,"So, I've been back to Cowfish, and this time I tried the sushi, as promised.  I had the Hi-5 roll, which was tasty, but entirely too wide.  We're talking pieces of sushi the size of hockey pucks, here.  The problem with that is, of course, that if you have to cut your sushi to fit it into your mouth, it falls apart.  We had an excellent server this time around, but I was still disappointed in the food.

So... color me unimpressed.",RAh9WCQAuocM7hYM5_6tnw,3,2012-02-21,1,review,0
2198124,0,NZzqAMe7HB_WK9e66JmN2Q,6_4hjuL8UdYqrY8JMog9bQ,"Found this place on Yelp! during a recent trip to Charlotte. It was highly rated with four stars and the notion of ""a sushi burger bar"" was intriguing to say the least, so my colleague decided to be be adventuresome with our tastebuds and give it a go. We were rewarded greatly for our efforts.

First or all, the menu is one of the most interesting I have come across in all my travels. The hamburgers alone are not just plain old hamburgers. Buffalo or lamb anyone? Then you turn the page and there is sushi. But then you turn the page yet again and discover ""burgushi."" Fortunately, our waiter was kind enough to take us through the menu and made some great recommendations.

Unable to make a clear decision with so many interesting options, my colleague and I decided to order several items off the burgushi portion of the menu (the Taste Explosion Roll, the Deliverance Roll, and the Pittsburgooshi Sandwhich). Holy Cowfish! They were all outstanding!

Before we left the manager also took the time to come by and talk to us about our experience since we were newbies. 

We left impressed and very full. It really made my trip. Now I need an excuse to get back to Charlotte.",RAh9WCQAuocM7hYM5_6tnw,5,2015-02-22,0,review,0
2198125,0,lF2WFfSd1BsVXumywq4TUA,dndlm0vv0s4kJaVYa87Wrw,"I will never go back to Cowfish based on my experience, and I wasn't even able to try the food. My friend and I were looking for a great patio restaurant to enjoy the warm spring weather. I arrived first and was greeted at the hostess stand with an instant ""we're on a forty-five min to an hour wait"". Well, ok, I guess I'll just have a seat at the bar and wait. My friend had not arrived yet, so I people watched a bit and noticed that not only were there few guests waiting for tables and an empty bar, but there was also a fairly empty restaurant. The bartender explained that the waitlist was so the kitchen didn't get overwhelmed. So you're going to make me sit in your lobby- not spending money and possibly losing guests, because you don't want me to sit at a table- spending money and possibly very happily waiting with a drink and a spring breeze so the kitchen can keep up? I have worked in the service and hospitality industry for 15 years, I understand how wait times and staffing works, but an hour wait when I can count 20 people in the lobby/bar area and over 10 open tables? My friend arrived about 20 minutes into my wait-time and asked if I had remembered to request the patio. I had not, so he went to the hostess stand to amend our reservation and inquire about the long wait in an empty restaurant. He asked if the wait list applied to the patio and was told that they don't take reservations for the patio. Ok..So we just seat ourselves? Please remove us from the waitlist then, we'll go sit on the patio. We were handed menus in response so we walked back and found a nice table in the shade. We also found a patio of about fifteen tables with only the back section nearest the restaurant seated, the rest empty. Again, we questioned the hour long wait time with so many empty tables. Our server was very sweet and greeted us instantly, taking our drink order. We were then greeted by a gentleman manager who explained that we would have to be moved because he needed our table for a large group. We looked at all the empty tables and asked where he would like us to move. He explained that we would actually be put back on the waitlist, because the patio was full. Ok.. Why is it full with so many empty tables available and an eager and obviously bored server who had greeted us instantly a moment ago? He explained that it was a staffing issue, new restaurant, still working out the kinks of staffing.. blah blah blah.. dinner is on me tonight for the inconvenience. Our server arrived with drinks in hand, confused about why the manager was speaking with us. She then offered to pick up a table, because she had another table about to close out and would be able to take care of us at one of the unstaffed tables nearby. We had no interest in a free dinner, we just wanted to sit somewhere and have dinner. We looked to the manager who brushed off the suggestion, then demanded who had seated us at that table in the first place, the hostesses knew that he had need to seat a large party there. We explained the conversation that we had had with the hostess at the front, and the manager exclaimed that his hostesses never would have said that we could seat ourselves and which one was it, because she's just lost her job. Seriously? Again, you're putting your staffing issues on the guest? Well, she did say it, and I don't think it's necessary for her to lose her job over it. We'll just go across the street to Upstream if you need us to wait any longer. The server again suggested that we would be fine at the table next door, but the manager at this point seemed so focused on being right and disciplining his staff that he ignored her suggestion and we started walking to the exit. By the time we had gathered our things and reached the door, the manager and hostess in question approached, with the hostess in full denial (not to blame her, as the manager had already threatened her job). The manager then called us liars who had seated ourselves. Yes, we already told you we seated ourselves, but how do you think we got our menus? At this point, we were done arguing with this manager because it just seemed to us that he wanted to be right more than he wanted to make the situation amenable and display a little hospitality. Never again will I walk through those doors. I will not give my time and money to a place with exorbitant wait-times and ill-managed staff.",RAh9WCQAuocM7hYM5_6tnw,1,2011-09-25,6,review,0
2198126,0,psy2FiqC_J62IDZlZKPgbA,jaNMzYel1hREPySKX45PSQ,"My favorite place to eat in Charlotte. Bento box is perfect for the non-adventurous type, and they have a wide variety of rolls for those who want something unique. Also - they leave the bottle of water on the table - a very underused concept for people like me who drink 5 glasses of water with every meal. Would highly recommend for a standard date night or with a small group. There are sometimes long waits for a table but bar seating is solid as well.",RAh9WCQAuocM7hYM5_6tnw,5,2012-11-26,1,review,0
2198127,0,tz8eio3Lyf1l5uSHZAXyKA,wfoHfjwP3ehptfyNVLXKAQ,OMG!  FInally a place that caters to both sushi and burger lovers all under the same roof - service was best I have experienced in a long time in Charlotte.  Food - out of this world.  Love the interactive screens in the sushi bar - makes ordering a drink fun!  Don't miss this place!,RAh9WCQAuocM7hYM5_6tnw,5,2010-12-15,1,review,0
2198128,0,ojONHFYirEwa1RrkSaS0xw,inXv3CvYynp-Ltr_jm-Qig,Excellant sushi and burgers but the spicy cucumber appitizer may be my favorite.  Just make sure you plan your visit to Cowfish since they do not take reservations on Fridays and Saturdays.  Either get there REAL early or plan to wait a loooooong time for your table.,RAh9WCQAuocM7hYM5_6tnw,4,2012-07-31,0,review,0
2198129,0,QhSXf1qEKxR8okeSTk5mqQ,H5Yi5pdFfoSAkKAP3Idfyg,"This place never disappoints, My girlfriend and I go fairly regularly and always have a great time. We sit at the bar and the bartending staff is great always friendly attentive and make great suggestions including telling me to order doubles  for only four dollars more (one of the best suggestions ever) Although there are a ton of places to eat in Southpark this is our default restaurant. I think some restaurant owners sometimes forget how much a friendly and knowledgeable staff means to a place I hope this place doesn't.",RAh9WCQAuocM7hYM5_6tnw,5,2016-06-27,0,review,0
2198130,0,yDzRgO7oIAK8LE7r7nq8fQ,-P_xMEJynPOH9cfqi9H3CA,"Great local dive that my seasoned Charlotte, NC friend took me to.  Her review is under Amy C.  Loved the fried pickles, loved the thai cucumber salad (HUGE portions), and loved my sushi.  I was skeptical about a sushi joint that also does burgers but the burgishi boxes look adorable and next time we are in Charlotte this will be a must see.  My friend had a delicious burger which she was kind enough to share - they really have nailed it on both - burgers and amazing sushi in one spot - who woulda thought it?  

Manager did come to check on us after our meal and ask how everything was.  He made chit-chat and was friendly enough.  Server was excellent and our service was great.  Can't wait to go again!

** Also - for those who complain about the wait - this place is a must-visit and it's packed.  We were going to go on a Friday night but by the time we had decided this, it was 6:30 and my girlfriend wisely advised we'd have a 1.5 hour wait and to wait until the next day.  We went fairly early the next day and the hostess claimed a 30 minute wait but either time went by supa fast or it wasn't even 30 minutes.  We killed time in Crate and Barrel and thankfully the buzzer went off before I went hundreds of dollars in debt.  Great food here - so the wait would've been worth it, even twice as long.  There's plenty of places nearby to kill time and the buzzer worked in Crate and Barrel - so stop yer bitchin!",RAh9WCQAuocM7hYM5_6tnw,4,2013-06-14,2,review,1
2198131,0,kBr2RHJokmWInVIXZsySRQ,5S5_0HUdodL4jHvcDSogyA,The Deliverance Roll= Heaven in my mouth.,RAh9WCQAuocM7hYM5_6tnw,5,2013-03-18,0,review,0
2198132,0,9Y7QivLeKXZ5URLcVQ00-w,zRdlQpwMulduvn35WwkR8w,"Just delightful and the milkshakes take me back to the 50's 
Hamburgers great",RAh9WCQAuocM7hYM5_6tnw,5,2014-05-30,0,review,0
2198133,0,8GvKgJqZR283OFRE2MJ7lA,77ddQytZ2hONg1jCb2Agsg,"Cowfish is amazing! The service is excellent and service is quick.

I will say if you are going for lunch, make a reservation or get there early. It does get busy.",RAh9WCQAuocM7hYM5_6tnw,5,2013-02-21,1,review,0
2198134,0,A-U-K9z9oraMH7eBZW1dOA,wj8O1rS7cYvpRnxJlDWWvg,I had heard about Cowfish for about as long as I can remember. In all honesty I didn't find it worth the hype. It wasn't bad it just wasn't amazing either. I had one of their more unique sushi rolls which was good but nothing to freak out over. We went just before dinner rush which was a good idea because by the time we left it was hopping in there for sure. You will want to plan on either waiting or going a little earlier to avoid the rush.,RAh9WCQAuocM7hYM5_6tnw,3,2016-02-28,0,review,0
2198135,0,nbhzAu1cfUBrLvyGu4witg,_tAzTZ66GDMfY57okBNGeQ,The seaweed salad and the 2 rolls I had were very good. The place is a bit loud and on the pricey side for Charlotte.,RAh9WCQAuocM7hYM5_6tnw,4,2011-04-22,0,review,0
2198136,0,6hphDvgopMG7kqFQxYYrrw,tuAHvj_XWZQXtiKJnLAE5Q,"The food is awesome, but the staff  is amazing! A few of my girlfriends and I sat at the bar for lunch and cocktails on a Friday afternoon. Our bartenders, Steve and Jeff, were so charming! The food was amazing and those two cracked us up.  We had a blast and will most definitely be back for dinner looking for those two!!",RAh9WCQAuocM7hYM5_6tnw,5,2014-07-15,1,review,0
